,domain_name,y_idx,text
142,imdb,1,"Yes, it's Sean Connery playing Bond again, looking more alive and into his part than any time since the first time they made this film, in 1965 when it was called ""Thunderball"". But the tongue is so firmly in cheek one wonders if Connery isn't employing a few observed tricks from his friend and more humorous successor, Roger Moore.<br /><br />Moore is my favorite Bond, but Connery makes a strong case for himself in this unusual outing. The only serious Bond film not made under the aegis of the classic Eon Bond series, ""Never Say Never Again"" is an irreverent return to the well. Soft on action, it's nevertheless strong on character and clever dialogue.<br /><br />Bond, it's made clear right away, is a man in disfavor. No matter how many times he has saved the world, his new boss thinks little of his fat lifestyle. ""Too many free radicals, that's your problem...Caused by eating too much red meat, white bread, too many martinis."" ""Then I shall cut out the white bread, sir,"" Bond smartly replies.<br /><br />An early fight sequence in a spa represents the movie's high point action-wise, with Bond and an attacker fighting their way through a kitchen, a bedroom, and a laboratory before Bond finally douses his opponent, ironically with no small help from those free radicals. Humor is liberally applied in the film, rather more cleverly than most of Moore's outings, though Connery seems to be having more fun sending himself up as a result of Moore's less egotistic example.<br /><br />Was it because he was making a good chunk of the gross? Or was it working for less stingy producers? Whatever it is, the screenplay serves his laid-back style well, and the result is richer and more entertaining than Connery's prior two Eon Bond outings, ""You Only Live Twice"" and ""Diamonds Are Forever"".<br /><br />The 1980s were not a good decade for Bond, whether it was Connery, Moore, or Timothy Dalton. Leg warmers, video games, and ugly sports cars are all in evidence, and the Bianca Jagger sunglasses Klaus Maria Brandauer is seen wearing in his first scene do him no favors. Forget first impressions. Brandauer's role as the chief villain, Maximilian Largo, is one of the best in any Bond film, with Brandauer enjoyably playing up his character's menace and mania. At one point, he allows Bond free roam of his situation room, with a martini to boot, and his dancing eyes and mad, engaging grin make for compelling company throughout.<br /><br />The best thing in this film, other than Connery, are the Bond girls, shot with more attention to personality than normal in Bond films, a testament to cinematographer Douglas Slocombe and director Irvin Kirshner. Barbara Carrera was nominated for a Golden Globe for her role as the villainess Fatima Blush, every bit as crazy as Largo and even nicer to look at. She doesn't last the whole movie; you almost need her gone in order to focus on the others.<br /><br />Kim Basinger's breasts and buttocks should have had their own agents for the screen time they get in this film, but I'm not complaining. Basinger's a rare beauty who in this early role as Largo's mistress mixes incredible hotitude with a childlike vulnerability that brings out the Bond in me, and many others I suspect. (Her lips and cheekbones are pretty sweet, too.)<br /><br />It's not a well-constructed film. It's a knockoff of a better Bond movie with a sloppy storyline, a terrible score, and a flat ending. But it does have Connery, proving his was the definitive take on cinema's definitive secret agent, even if he steals a page or two from my 007, Mr. Moore. The end result is entertaining enough, so I'm not complaining."
143,imdb,1,"Ultra-grim crime drama from Pou-Soi Cheang, the director of ""Home Sweet Home"". Tonally, it reminded me of Billy Tang's ""Run and Kill"", although it's not as polished as that. Nevertheless, it's an engaging, flawed bit of mayhem about a Cambodian loner, Pang (Edison Chen), who arrives in Hong Kong to kill a lawyer. While fleeing the scene, he kills the partner of cop Sam Wai, who, to add insult to injury, is in the midst of dealing with his dying father, so Sam begins an insane, obsessive manhunt for Pang that results in close to a dozen dead bodies and relentless violence. There must be something in the air lately because I've never seen so many humans beating the pulp out of each other as I have lately. This is grim, nasty stuff, which is why I'm so partial to it, and I applaud its downbeat vibe. It's visually arresting and the sound design is very unique. Dramatically, everything spirals downwards until every character finds him- or herself in a world of screaming pain. A subplot involving Pang's attachment to a sexually abused girl adds depth to the story and spawns a surprise fourth act which boasts a fine act of grotesque surgery."
144,imdb,1,"""Bride of Chucky"" is one of the better horror movies to come out in the past ten years and could be one of the best horror films of the 90's.<br /><br />**SPOILERS**<br /><br />Chucky's girlfriend, Tiffany (Jennifer Tilly) manages to find his battered remains after being sucked into the fan at the end of part 3 and brings him to life in her trailer park. Her neighbor, Jessie (Nick Stabile) and his girlfriend Jade (Katherine Heigl) are being tormented by her uncle. (John Ritter) Tiffany upsets Chucky when he refuses to marry her, so she buys a doll for him to play with. Chucky kills Tiffany, and then transfers her soul into the doll she got him. In order for them to be placed back into human bodies, they have to travel to New Jersey to retrieve an amulet to do so. Jessie sees this as an opportunity to escape from Ritter, and they set out on the journey, but not before Ritter is killed by Chucky and Tiffany. Along the way, several bizarre incidents force them to stop at a bed and breakfast. When several more people are killed, they call up their best friend (Gordon Woolvett) to straighten out the situation. They convince him neither one of them are the killers, as the police have began to solve the crimes. He finds Ritter's body in a trunk in the back of the van. Thinking he has been set up, he confronts them about it. Chucky and Tiffany then turn real to prove they did it, which gets Woolvett killed. The group steals a motor home and arrives at the cemetery. Jessie and Jade get Chucky and Tiffany to turn on each other, giving them enough to escape. Chucky recaptures Jade and forces her to get his amulet. Chucky and Tiffany restart their feud, which gives Jessie and Jade enough time to kill the both of them as the police arrive and clears them of the crimes.<br /><br />The Good News: I have to give the most amount of props to the FX department, as Chucky and Tiffany as dolls look completely convincing. The scenes with them together are the movies main highlights, including a hilarious conversation where Tiffany advises Chucky on how serial killers in the 90's work. That being said, the amount of one-liners in this movie that are actually funny is incredible. Chucky gets the most of them, but Tiffany cracks a few gems as well. It is actually funnier than what Hollywood calls comedies these days. The gore is plentiful and shockingly realistic. Several deaths in this movie are actually original and creative. Turning Ritter into a new form of Pinhead was a totally brilliant scene. The honeymooning couple was a nice death scene, as well. For teenage love, the pairing of Stabile and Heigl works great. They have a great chemistry together and actually behave like a normal couple. I also have to admit that the first time I saw this movie, I did jump during certain scenes, and that shows what an incredible job director Yu did. He learned enough, apparently, to do the same thing with ""Freddy vs. Jason."" He knows how to stage set-ups and pay-offs, and here he shows some great skills that have a Hong Kong influenced look and style. He could be the next great horror director if he keeps filling up his resume with films like those two. Nice soundtrack, too, like ""Freddy vs. Jason.""<br /><br />The Bad News: For fans of cheesy movies, this will be a great find. However, this film has a high cheese factor that may prevent the serious horror movie fan from having a good time enjoying this film. The film knows it is a cheesy movie and revels in it, making a serious fan turned off because of things like the one-liners. It isn't all that bad of a movie, but it has to be watched in the mind frame that it is a cheesy movie, and that the cheesiness of certain scenes add to the movie, not to take it away. Remove yourself from that state of mind and you may find yourself enjoying this movie.<br /><br />The Final Verdict: Fans of cheesy movies and the other ""Child's Play"" movies will find a lot to like about this movie. For serious horror fans, take a look at it, but keep in mind that it isn't a serious movie and that the cheesiness is supposed to be there and you might find yourself liking it.<br /><br />Rated R: Graphic Violence, Graphic Language, Brief Nudity on a doll, a shadowy puppet sex scene, some drug use, and numerous drug references."
145,imdb,0,"Damp telling of the American Revolution.<br /><br />When farmer 'Tom Dobb' (Al Pacino) and his son arrive in New York Harbor, they are immediately conscripted by street urchin Annie Lennox... Annie Lennox?... to contribute to the war effort.<br /><br />After getting chopped down by bits of chain-link fired from British cannons, Tom and his son are promptly chastised by Continental Army sympathizer 'Daisy' (Nastassja Kinski) for 'not standing their ground'. Following this Kodak moment, a series of digressive chapters take place including Tom's participation in a 'foxhunt' in which he must carry a model of ""poor old Georgie Washington"" stuffed in effigy while running from a lace handkerchief-wielding English captain (Manning Redwood), and having a barbecue with a group of Iroquois Indians as they plan on the best way to sneak back into the fighting so Al and his ingrate kid can kick the crap out of British officer Donald Sutherland's butt.<br /><br />Director Hugh Hudson presents a unique style of film-making and the atmosphere is as thick as the proverbial London fog, but the scriptwriter's painting of the redcoats as evil monsters once again reveals Hollywood's patented hatred of the British.<br /><br />Steven Berkoff appears as an enlisted American soldier."
146,imdb,1,"Gypo Nolan (Victor McLaglen) is as poor as anyone on Earth. Living in 1920s Ireland, Gypo and his fellow Irishmen are part of an underground rebellion against the oppressive Brits. One particular rebel, wanted for murder by the English, arrives back into town secretly. He thinks he can trust his friend Gypo, but the £20 reward proves too tempting. Gypo gets his friend killed and sinks into a pit of despair and drunkenness. Meanwhile, the other Irish rebels are searching for the informer. Right away, Gypo, with money burning a hole in his pocket, is their main suspect, but they, who are his friends, don't want to believe it. The story of The Informer is simple in its plot, but complex in its moral and emotional issues. It's easily one of John Ford's most emotionally involving films. What Gypo did was wrong, but we can certainly understand his motives. We also understand his sorry character, and there's a lot of sympathy that arises for him. The script is very suspenseful, as well. It's the kind of suspense where we are pretty sure we know how everything will end up, so we have to grit our teeth and bear along with it. The acting is remarkable. Victor McLaglen, who acted in many of Ford's films, probably gave his best performance here (and won an Oscar for it). Every other performer in the film deserves his or her kudos. In addition to an amazing script and acting, The Informer is one of John Ford's most expressionistic films. I love the darker side of Ford. In its mood, as well as in its themes, The Informer reminds me of two of my other favorite Ford films, The Long Voyage Home (1940) and The Fugitive (1948); it's also a bit similar to The Grapes of Wrath (1940) in these respects. 10/10."
147,imdb,1,"This movie has Wild Bill Hickok, Calamity Jane, Buffalo Bill and General Custer all together. Gary Cooper plays Wild Bill and Jean Arthur plays Calamity Jane and Charles Bickford plays the bad guy who sells weapons to the Indians and you can hardly recognize him. This was the first time Cecil B. DeMille and Gary Cooper worked together and the next movie the made was basically the same but set in a different time. This movie starts out with Lincoln's assassination and it also deals with an Indian war. Calamity Jane is in love with Wild Bill and Buffalo Bill has gotten married and now wants to stay home. This movie also deals with Custer's last stand and is far from accurate. Gary Cooper is good as usual and i usually don't like Jean Arthur but i liked her here."
148,imdb,0,"This movie is more deceiving than ever, using a suspenseful looking actor like Walken to play in this piece of junk made it look like he had nothing better to do than play a boring role like this one! And the fact that the movie was supposed to be about some witch and you really don't see that until almost the end of the movie but meanwhile you have to sit and watch this boring film while it gets, or tries to get to the meaning of the point and you have to go through this whole trail of boring actors and actresses thinking the whole time of how you passed off another movie and decided on this one and how you have just waisted your money just makes the whole point of time useless sitting there. I'd rather watch cartoons for goodness sakes. Leave this one alone,please!"
149,imdb,1,"I once caught about a 20 minute portion of this movie on Turner Classic Movies about 6 months back. I thought every minute of what I was watching was gold, and, because it was somewhere in the film's middle and I didn't want to spoil the whole thing if I were to watch it from the start, I decided that I would rent it immediately. Well, the video store which I frequent did not have a copy, so it took me six months to finally go somewhere else and rent it. I had previous to that experience only seen some Chaplin shorts, funny but not greatly artful, but after I saw the snippet of The Great Dictator, I checked out three of his other films, City Lights, The Gold Rush, and Modern Times (City Lights was great, I found the Gold Rush a little overrated, but still worthwhile, and I found Modern Times to be one of the funniest films I've ever seen (second funniest, behind Keaton's Sherlock Jr., more exactly).<br /><br />Finally, the whole of the Great Dictator. Well, to be honest, it had its moments, both of comedy and of drama. But these moments don't always mix well. Chaplin's comedy worked well when mixed with melodrama (City Lights is the best example of this), but it didn't always work with social commentary. Plus, the fact that there was dialogue lessened the impressiveness of Chaplin's talent. Don't get me wrong, I liked the movie as a whole, but I thought it of little consequence. I would have given it a solid 7/10 on the ratings scale...if not for the ending. The final speech that the Jewish barber gives is enormously powerful. Yes, it is adressed to the tempora et mores of 1940, but his message is perfectly applicable to the world today. The speech brought me to tears, and I consider it one of the best endings I've ever seen. Final score: 8/10."
150,imdb,0,"I could not, for the life of me, follow, figure out or understand the story. As the plot advances it too stays incomprehensible. I'm going to guess and say that there was a preproduction story/plot problem that never got sorted out. The producers could never separate the many details that the novel, or any novel, has the time and space to create from the other idea, which was to make a movie about a serial killer and the killer's pursuit by the police. They ended up with too many things happening in a proscribed feature film time limit. Too bad really because they had a solid cast, a director who knows how to move things around and excellent cinematography. In fact, a well made movie that one could enjoy and relax with for a couple of hours."
151,imdb,0,"As a documentary, this is laughable in a campy sort of way -- a schlocky collection of re-created Biblical tableaux mixed in with solemn interviews of so-called ""experts."" Think of it as an infommercial which pushes Jesus instead of thigh-masters. <br /><br />However, the detailed crucifixion scene is, in terms of historical accuracy, superior to similar scenes in such widescreen Hollywood extravaganzas as ""Ben-Hur,"" ""King of Kings,"" and ""The Greatest Story Ever Told."" Rather than dragging his entire cross to Golgotha, for example, John Rubinstein simply carries his crossbeam strapped across his shoulders to his outstretched arms. Nails aren't driven through his palms but instead through his wrists. His feet aren't nailed separately but one is placed over the other so that just one nail need be used. Incidentally, Rubinstein's flogging prior to his crucifixion ranks 35th in the book, ""Lash! The Hundred Great Scenes of Men Being Whipped in the Movies.""<br /><br />Of course, Rubinstein and the two thieves wear modest loincloths, which probably isn't true to the shameful reality of Roman crucifixions, but allowances must be made. Curiously, the ""good"" thief is positioned on the left hand of Jesus, which goes against a long-standing tradition. Just why this thief is played by a pudgy, overweight man is, however, a mystery, especially in view of the fact that the ""bad"" thief is something of a ""hunk."""
152,imdb,1,"Probably Bigas Luna's finest achievement for it achieves a delicate balance between sleaze, eroticism and surrealism. The delicious Mathilda May, who spent most of Tobe Hooper's ""Lifeforce"" in the buff, is the object of young Biel Duran's pre-teen lust. He can't get May's breasts out of his mind and wants so badly to suckle them and suckle the breasts of his own mother, too. His pursuit of May IS the film. As in Luna works such as ""Lulu"" and ""Jamon! Jamon!"", the director brings a slightly warped sexual sensibility to his strange but beautiful tale. The usual suspects will be offended, but those with open minds will enjoy this frothy erotic poem to the female breast. José Luis Alcaine's images are gorgeous and Nicola Piovani's score is sweet and rich. A gorgeous cinematic confection with a delightfully anarchic sensibility that the Spanish do so naturally."
153,imdb,1,"(Note: I saw I SELL THE DEAD at the Glasgow International Film Festival on 20th January 2009.) I Sell the Dead is a jet black horror comedy set in late medieval times, and stars Dominic Monaghan (Lost, Lord of the Rings), Ron Pearlman (Hellboy), Larry Fessenden (Session 9) and Angus Scrimm (Phantasm).<br /><br />The movie opens with grave-robber Willie Grimes (Fessenden), still indignant and unremorseful, being dragged to the guillotine and executed. His apprentice and partner-in-crime Arthur Blake (Monaghan) is locked in the tower awaiting his turn when Father Duffy (Perlman), a whiskey-swilling priest with an unhealthy interest in the occult, pays him a visit with the apparent intention of recording Blake's final confession. It soon becomes apparent, however, that Duffy main interest lies in the more... otherworldly side of Blake's exploits. Most of the plot from here is told in flashback form as Monaghan regails Duffy with tales of his macabre career.<br /><br />Initially, Grimes and Blake start out as simple wise-cracking body snatchers, working in the employ of the ghoulish Dr Quint (Scrimm), a callous, corrupt anatomist who uses blackmail as leverage over our two anti-heroes, and takes a rather unhealthy relish in his work. The pair have their first run-in with the undead when, one evening, Quint sends them on a mission to a bleak moonlit moor to retrieve a corpse that has been mysteriously interred at a crossroads, apparently according to some ancient custom. But there's something different about this corpse. This one has been wrapped in cloves of garlic... and buried with a stake through it's heart...<br /><br />Following a terrifying encounter, not only do they devise a plan to rid themselves of the scheming Doctor's machinations, but they also uncover a secretive subculture of occultists who will pay good money for corpses, and even better money for LIVING SPECIMENS of the undead. This leads our intrepid duo into the hidden underworld of the ""ghoul hunting"" trade, where they find themselves going head-to-head not only with vampires, monsters and zombies (and one other paranormal entity for which I will not spoil the surprise), but also rival ghoul hunters in the form of the inbred and murderous Murphy clan.<br /><br />I went into I Sell the Dead expecting a low-key, mildly distracting, low budget chiller. I was not prepared for the incredible imagination, giddy humour, quality acting, great dialogue, thick atmosphere and sheer personality that makes I Sell the Dead a strong early contender for my horror film of the year.<br /><br />With the exception of a couple of rough edges, the production values are truly fantastic for such a low budget flick - it looks like it was made for about $20 million, and I was surprised when the director told the audience it was made for significantly less than half of that (although he was unwilling to give exact figures as the film was still being sold to distributors). The ""look"" and tone of the film is a visual comic book somewhere between Tim Burton and Hammer Horror, with smart little Creepshow-esquire artwork inserts. The plot is wonderfully surreal, but the idea of a hidden underworld, running parallel to everyday life but which the general populace is either unable or unwilling to believe in, is one that actually makes quite good sense within the context of the film.<br /><br />The acting, as you'd expect from this cast, is top notch. The characters are fleshed out surprisingly well, particularly Grimes and Blake, and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic. Angus Scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing, violin-playing anatomist Doctor Quinn.<br /><br />Conclusion - I loved it. It's a long time since I was so entertained by a movie. I struggle to find anything bad to say about it. Mark my words, this is one of those cult films like Evil Dead 2 or Phantasm that people will still be discovering and falling in love with 20, 30, 40 years down the line."
154,imdb,1,"definitely the best game for N64 ever. I most say i was farely disappointed with tomorrow never dies, but the world is not enough promises to be better then goldeneye (according to the website).I love goldeneye so much i find something to do every time I play it. I have even made up my own missions for the levels. Multi player is the best of any game out there, and the graphics are astounding even now. The first day I got this I remember wishing that they would go back, and make all of the bond movies into games. Can you imagine driving that speed boat in live and let die and making those incredible jumps, or fighting off ninjas or fighting jaws in the spy who loved me and moonraker. (i think fighting him in those games would be more fun then in the aztec) what about chasing Sanchez in the gas trucks or scalling St. Cerils in for your eyes only. oh well let me get back to the game at hand. All of the levels are unique and make for very fun killing environments. there are many places to hide so you can sneek up on people (especially statue park) well this game is not worthy of renting you really need to buy it today."
155,imdb,1,"They don't make movies like this anymore  though some may say that's a good thing. Although this was amongst the first of Disney's PG rated films, it has more of the feel of the G films their studio turned out in the70s (i.e. ""Freaky Friday,"" ""The World's Greatest Athlete"") than the PG films that came out in the early 80s (i.e. ""Watcher in the Woods,"" ""Tron,"" ""Something Wicked This Way Comes""). Because of Disney's backing, ""Midnight Madness"" obviously had a large budget. A huge cast and a ton of diverse locations go to show that. But zaniness, a madcap scavenger hunt, and spectacular visual style weren't enough to save the film from being an enormous flop... A failure at the box office, most of us were introduced to the film on HBO in the early 80s, back in the days when the same films would be shown 29 times a week (Oh, wait  they still do that!). Essentially HBO did for this film what CBS did for ""The Wizard of Oz""  they created an enormous cult audience for a sugary-sweet mega-flop....<br /><br />The biggest problem that makes this a ""bad"" film is that there's too many characters and very few of them are fleshed out  Eddie Deezen's ""squad"" don't even have names! The blue team, although they're the villains, are the most endearing and have the most work put into their characters (with the exception of the girl, who can't act & doesn't have enough to do). Harold, perfectly played to the hilt by Stephen Furst, is really the only one whose character is fully realized in the film. The other standout character is goof-off Melio, played with tons of charm by now-director Andy Tennant. Although then-Dr. Pepper spokesman David Naughton was supposed to be the star, his character often comes off obnoxious, particularly when pitted against his brother Adam, Michael J. Fox. While everyone has favorite characters, I don't think anyone who loves the movie could disagree that Furst and Fox are the only two characters that you really learn anything about.<br /><br />Despite the film's many flaws and bad actors (most of whom fell off the face of the earth after this movie) it still works because the actors appeared to be having fun -- and fun on the set equals fun on the screen. Come on, what college jock doesn't dream of floating around in a beer vat and what zoftig girl doesn't dream of stealing the show at the local discotech... er... I guess it would be at a rave nowadays... Campy, squeaky-clean fun for anyone who was young in the 70s & 80s, it's only fitting that this has finally gotten the massive video release that it deserves. But where the hell's the widescreen DVD release with the commentary, trailer and the full version of the song that plays in the disco?"
156,imdb,0,"Unless you're twelve, this movie really isn't worth it. It's obviously a low-budget film with B actors, and with a genre like fantasy that sometimes requires intense CGI work that's not good. I knew it would be bad when I rented it. I enjoy laughing at bad movies. I didn't know how bad though. It's bearable, until after hour 2, then it really starts to burn. Fighting styles go between normal fighting that obey the laws of physics, and wire-fighting. There's no real explanation for the transitions. It has a plot, but once again, it's obviously a kid's movie. It seems like there are explicit moral lessons of the day that are being conveyed, like Sesame Street or something. It's bearable. But much better if you're, say, nine."
157,imdb,0,"I was excited to see a sitcom that would hopefully represent Indian Candians but i found this show to be not funny at all. The producers and cast are probably happy to get both bad and good feed back because as far as they are concerned it's getting talked about! I was ready for some stereotyping and have no problem with it because stereotypes exist for a reason, they are usually true. But there really wasn't anything funny about these stereotypical characters. The ""fresh of the boat"" dad, who doesn't understand his daughter. The radical feminist Muslim daughter (who by the way is a terrible actress), and the young modern Indian man trying to run his mosque as politically correct as he can (he's a pretty good actor, i only see him getting better).<br /><br />it is very contrived and the dialog doesn't flow that well. there was so much potential for something like this but sadly i think it failed, and don't really care to watch another episode.<br /><br />I did however enjoy watching a great Canadian actress Sheila McCarthy again, she's always a treat and a natural at everything she does, too bad her daughter in the show doesn't have the same acting abilities!"
158,imdb,1,"'Grey Gardens'(1975) is the Maysles' brothers bizarre documentary of Jackie Bouvier Kennedy Onassis'eccentric aunt and first cousin who live like pigs in a run down 28 room mansion on East Hampton, Long Island.'Big Edie' Bouvier Beale,78,witty and dry and her daughter, 'Little Edie' Beale,56,(emotionally about 13) a still beautiful woman who once had a promising future,live in isolation from the rest of the world except for their many cats and raccoons in the attic. They amuse themselves by bickering all day, listening to the radio or singing to each other(They dont even own a television) Their fall from society is amazing to learn of and the viewer is drawn to these two very special, although obviously, dysfunctional people.One of the better documentaries ever made and still a cult classic today."
159,imdb,0,"Stars: Hayden Pantierre.<br /><br />There have been so many movies that have this exact same plot, and this one is just a poor rehashing of it. Populer white girl moves to ethnic school, doesn't fit in, soon becomes accepted. Originality is nonexistent in this, and neither are the laughs. It uses so many old poorly executed jokes it's annoying. I don't know why they think it's a good idea to make made for video sequels to mediocre films, but it isn't. With that said, the positives in this are that all the people in it are fairly competent actors and actresses.<br /><br />My rating: * out of ****. PG-13 for Language and Sexual Humor."
160,imdb,0,"I really wanted to love this show. I truly, honestly did.<br /><br />For the first time, gay viewers get their own version of the ""The Bachelor"". With the help of his obligatory ""hag"" Andra, James, a good looking, well-to-do thirty-something has the chance of love with 15 suitors (or ""mates"" as they are referred to in the show). The only problem is half of them are straight and James doesn't know this. If James picks a gay one, they get a trip to New Zealand, and If he picks a straight one, straight guy gets $25,000. How can this not be fun?! Take my hand, lets stroll: <br /><br />The most glaring problem with this show is the bachelor himself. James is your typical young and successful gay guy with a nice smile and body, the one you'd probably give two glances towards at your local bar before grazing for greener pastures. Why they chose to cast James as the leading man is beyond me. God knows there's so many other hotter and vivacious homosexual men out there dying to be on TV.<br /><br />Aside from his rather average physical appearance, James is about as interesting and exciting as a piece of chalk. Even as such, he has this arrogant, smugly condescending aura about him. However, if James were standing up against a blank, white wall he'd meld right into in it. I honestly can't recall a single interesting or noteworthy thing James said during the course of the show. He is THAT boring and forgettable. In fact, one of the mates flat out advised him he wasn't feeling a connection. I thought that was the best part of the show. Also, James speaks with an excruciatingly annoying lilt. Sound feminine or sound masculine, but don't ****ing segue tones in the middle of sentences...so painful to sit through. I hated him so much all throughout the show I kept thinking, ""Please choose a straight guy and humiliate yourself and your unfortunate looking hag""<br /><br />Then we have the suitors. A remarkably bland bunch of men who don't seem to care either way what is happening. Equally vapid, they seem to be indistinguishable from one guy to the next except, ""Hey that guy has blond highlights or oh that one has curly hair"" Again, astoundingly inept casting decisions seem to be the aim of this show. While it may be hackneyed to type cast roles, it would've been a lot more entertaining to watch than these amorphous drones. However, in all their banality they still manage to upstage James (which isn't all that hard to do anyway), slightly that is. You know you have a problem when some of the suitors are actually hotter and more interesting than the leading man. And the fact that the suitors seem to have more fun around EACH OTHER than with the leading man? Very sad.<br /><br />Also, I just thought that Id point something mentioned on the message boards which I felt was actually true: the straight men are all hotter than the gay guys. <br /><br />Don't get me wrong, Im not saying all the gay guys were ugly and boring, as a matter of fact I found some of them very cute. It's just that overall they were just BLAH compared to the men you'd see on shows like A Shot At Love with Tila Tequila or The Bachelorette.<br /><br />I don't know how many times I hit fast forward during this show. I can accept a lead character as interesting as a cardboard box, I can accept the mundane, apathetic suitors but PLEASE for the love of God entertain me just a little. No such luck.<br /><br />If you're expecting drama, intrigue, sexiness, or excitement you will be SEVERELY disappointed. The biggest ""drama"" comes from the fact that one of the suitors still may have a boyfriend in New York (How scandalous!). As titillating as that may be I guarantee you, that is the ONLY thing that remotely resembles any conflict on this show.<br /><br />Sure there is the twist, but if you have any semblance of Gaydar in you, you'll easily discern who's who (it wasn't hard at all, I was only wrong once.) This show is stacking so much of its chips on the twist that it fails to deliver anywhere else.<br /><br />We get to watch as James & Co plod along such exciting activities such as learning how to Western step dance, shopping for gifts, visiting a petting zoo, and gay karaoke. YAWN. Sure you have the occasional topless dancing but who cares when everyone is boring anyway. That's one of main problems with the show: NO ONE seems to be enjoying themselves--they are there just going through the motion trying mightily hard to appear to have a good time. And you really cant blame them since the events are all wildly unimaginative and lame.<br /><br />Finally, the physical aspect is not there. There's no cuddling, no caressing, no kissing (!), no endearment of any sort. It's just ""Ok that was a boring date, Im gonna go back to my ugly, tacky wanna-be Sydney Operahouse dwelling (quick peck on the lips) CYA."" This show is so ****ing prudish it's ridiculous. I can understand them not wanting to play up the perceived indiscretionary nature of homosexual men, but come the **** on. People who watch reality TV shows are gonna want more than standoffish hugs and curt kisses. This show refuses to compromise.<br /><br />Sorry if this was long winded but I felt these were issues that needed to be addressed. I do commend Bravo for first putting up a show of this nature, but the staggeringly incompetent manner in which this show was handled is mind boggling. To summarize my three points: Boring + Boring + Boring = go do something else. You'll have more fun waiting at a doctor's office for an appointment, at least they have interesting magazines there."
161,imdb,0,"The IMDb plot summary in no way describes the essence of this film. It should have read 'Be prepared to be catapulted back to the prison of the 3rd pew from the back of your family's church at 8 years old, listening to the preacher drone on about God's will while all you can think of is getting back home to your Lego'.<br /><br />It starts off well intentioned, building intrigue by planting some real and surreal clues such as Renny's 'how did the cut on my thumb heal so fast?' moment. It then slowly morphs into a Christian jamboree, sacrificing its plot completely in a wash of evangelistic-induced babble. I believe I counted the use of the word 'pray' about 53 times in a five minute span near the end. After the 31st, I tried to twist the context of the word to its synonym, 'prey'. Sadly, this little mind game of mine made the film at least bearable for the last 20 minutes. Plus it made me laugh whenever a character would say 'prayer' ('preyer' to me) as it became totally zany. Indeed, even my Catholic wife sunk in her chair from boredom, almost to the point of ending up on the floor.<br /><br />For all the salivating Christians who ranked this film 8-10 stars, I suggest sticking with your theology-reinforcing safety standards like Circle Square, The Ten Commandments, anything from Narnia, Jesus Christ Superstar and the like. Stay away from more cerebrally challenging subject matter in films such as Jesus Camp, The God Who Wasn't There, What Would Jesus Buy, or the soon-to-be released Religulous.<br /><br />Maybe Robert Whitlow's book is better."
162,imdb,1,"There are a limited number of fans for movies in the world that would love a particular genre to go to the depths that this crew has done to bring to life something that the very writer of the original film had, up to this point, never achieved. This is a wonderful exploration of the real dedication and love it takes to reach towards a potentially very successful cult film.<br /><br />Originally, with the blessings from Alex Cox, this crew began producing the sequel of one of his movies in absolute true punk fashion. Their goal simply being to fully capture the atmosphere as it should be for a complete tribute to the original ""Repo Man"" film.<br /><br />This is a great tale of dedication and the treachery that can occur along the path to wonderful movie making. A truly entertaining tale and a guaranteed learning experience for the viewer."
163,imdb,0,"""Ambushed"" is no ordinary action flick. It's much to bad to be ordinary. One man walks toward another with a machine gun blazing. The other man fires one round and fells the man with the greater fire power without so much as a nick from the hail of lead raining down on him. Guess which one is the good guy. Duh. Such is ""Ambushed"" through and through. Not a good action flick, not a good drama, not a good movie, ""Ambushed"" fails on all levels with it's cast of B-movie veterans mechanically going through the motions almost as though they know they're making a real loser. Not recommended for anyone.<br /><br />"
